cluster,instance,timestamp,cpu_usage_percentage
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:03:00,10.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:04:00,11.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:05:00,3.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:06:00,22.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:07:00,5.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:08:00,16.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:09:00,25.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:10:00,2.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:11:00,16.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:12:00,7.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:13:00,10.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:14:00,14.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:15:00,10.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:16:00,19.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:17:00,14.39
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:18:00,17.53
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:19:00,22.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:20:00,16.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:21:00,17.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:22:00,16.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:23:00,11.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:24:00,10.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:25:00,26.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:26:00,18.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:27:00,7.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:28:00,14.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:29:00,9.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:30:00,28.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:31:00,0.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:32:00,6.76
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:33:00,10.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:34:00,14.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:35:00,25.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:36:00,22.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:37:00,126.34
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:38:00,1.67
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:39:00,25.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:40:00,1.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:41:00,0.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:42:00,20.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:43:00,29.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:44:00,26.9
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:45:00,17.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:46:00,27.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:47:00,0.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:48:00,29.25
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:49:00,14.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:50:00,21.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:51:00,24.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:52:00,21.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:53:00,16.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:54:00,14.3
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:55:00,25.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:56:00,6.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:57:00,29.04
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:58:00,21.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 05:59:00,5.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:00:00,22.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:01:00,15.9
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:02:00,21.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:03:00,23.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:04:00,2.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:05:00,15.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:06:00,27.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:07:00,9.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:08:00,17.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:09:00,11.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:10:00,13.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:11:00,16.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:12:00,16.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:13:00,6.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:14:00,20.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:15:00,2.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:16:00,4.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:17:00,0.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:18:00,3.5
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:19:00,14.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:20:00,18.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:21:00,23.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:22:00,22.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:23:00,25.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:24:00,22.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:25:00,12.26
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:26:00,27.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:27:00,29.73
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:28:00,6.15
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:29:00,11.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:30:00,27.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:31:00,21.65
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:32:00,1.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:33:00,23.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:34:00,24.84
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:35:00,22.52
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:36:00,23.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:37:00,24.75
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:38:00,5.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:39:00,7.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:40:00,19.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:41:00,27.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:42:00,9.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:43:00,41.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:44:00,20.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:45:00,13.56
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:46:00,21.41
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:47:00,26.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:48:00,18.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:49:00,16.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:50:00,13.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:51:00,17.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:52:00,107.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:53:00,11.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:54:00,15.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:55:00,2.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:56:00,6.87
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:57:00,98.47
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:58:00,12.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 06:59:00,9.98
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:00:00,21.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:01:00,20.81
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:02:00,5.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:03:00,108.57
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:04:00,14.86
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:05:00,22.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:06:00,17.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:07:00,29.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:08:00,142.93
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:09:00,21.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:10:00,23.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:11:00,4.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:12:00,6.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:13:00,21.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:14:00,14.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:15:00,22.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:16:00,3.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:17:00,16.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:18:00,11.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:19:00,13.71
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:20:00,18.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:21:00,15.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:22:00,16.2
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:23:00,14.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:24:00,12.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:25:00,23.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:26:00,0.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:27:00,17.95
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:28:00,16.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:29:00,21.49
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:30:00,17.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:31:00,24.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:32:00,28.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:33:00,10.28
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:34:00,6.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:35:00,12.71
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:36:00,8.64
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:37:00,18.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:38:00,27.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:39:00,4.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:40:00,3.02
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:41:00,7.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:42:00,21.78
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:43:00,17.79
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:44:00,3.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:45:00,27.56
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:46:00,23.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:47:00,0.69
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:48:00,19.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:49:00,23.14
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:50:00,11.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:51:00,2.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:52:00,2.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:53:00,3.13
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:54:00,25.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:55:00,27.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:56:00,3.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:57:00,7.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:58:00,4.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 07:59:00,5.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:00:00,25.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:01:00,9.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:02:00,9.34
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:03:00,6.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:04:00,18.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:05:00,11.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:06:00,22.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:07:00,6.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:08:00,23.63
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:09:00,18.11
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:10:00,3.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:11:00,12.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:12:00,25.91
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:13:00,145.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:14:00,132.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:15:00,14.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:16:00,53.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:17:00,17.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:18:00,0.99
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:19:00,27.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:20:00,7.45
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:21:00,17.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:22:00,4.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:23:00,1.02
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:24:00,60.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:25:00,23.41
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:26:00,8.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:27:00,6.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:28:00,6.38
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:29:00,15.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:30:00,29.27
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:31:00,13.77
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:32:00,16.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:33:00,25.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:34:00,16.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:35:00,5.53
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:36:00,82.06
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:37:00,9.3
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:38:00,11.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:39:00,12.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:40:00,34.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:41:00,10.48
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:42:00,14.05
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:43:00,18.75
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:44:00,11.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:45:00,25.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:46:00,17.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:47:00,8.82
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:48:00,21.42
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:49:00,15.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:50:00,16.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:51:00,14.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:52:00,28.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:53:00,22.96
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:54:00,3.09
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:55:00,10.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:56:00,82.07
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:57:00,22.6
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:58:00,8.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 08:59:00,26.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:00:00,15.8
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:01:00,24.02
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:02:00,29.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:03:00,25.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:04:00,26.01
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:05:00,12.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:06:00,16.55
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:07:00,7.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:08:00,5.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:09:00,15.17
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:10:00,17.85
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:11:00,10.18
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:12:00,17.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:13:00,26.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:14:00,16.7
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:15:00,21.62
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:16:00,24.16
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:17:00,29.66
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:18:00,18.1
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:19:00,24.21
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:20:00,28.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:21:00,28.33
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:22:00,4.23
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:23:00,12.19
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:24:00,9.72
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:25:00,2.61
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:26:00,19.0
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:27:00,22.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:28:00,25.44
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:29:00,3.68
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:30:00,26.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:31:00,19.29
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:32:00,21.12
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:33:00,27.32
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:34:00,18.74
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:35:00,10.08
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:36:00,24.75
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:37:00,10.89
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:38:00,1.03
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:39:00,24.92
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:40:00,10.36
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:41:00,23.22
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:42:00,10.88
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:43:00,25.83
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:44:00,6.59
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:45:00,29.24
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:46:00,23.39
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:47:00,3.43
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:48:00,16.97
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:49:00,29.56
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:50:00,14.13
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:51:00,5.46
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:52:00,14.54
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:53:00,15.37
cluster8,gke-cluster-1-default-pool-6261a262-j6tv,2024-04-01 09:54:00,22.25
